ID-datalake,nct_id,brief_title,official_title,phase,recruitment_status,start_date,completion_date,primary_completion_date,enrollment,enrollment_type,lead_sponsor,sponsor_organization,indications,interventions_drugs,drugs_datalake,main_technologies,specific_technologies,target_names,target_abbreviations
9440,NCT00432562,A Bioequivalence Study of Vinorelbine Tartrate Injectable Emulsion in Patients With Advanced Cancer.,A Bioequivalence Study of Vinorelbine Tartrate Injectable Emulsion (ANX-530) in Patients With Advanced Cancer.,PHASE1,COMPLETED,28/2/2007,31/12/2007,30/11/2007,31,ACTUAL,,,"['Breast Cancer', 'Non-Small Cell Lung Cancer', 'Non-Hodgkin Lymphoma']",['vinorelbine tartrate'],['B9142'],[[]],[[]],[[]],[[]]
9602,NCT00444535,Lapatinib and Bevacizumab for Metastatic Breast Cancer,"A Phase II, Open-Label Study of the Clinical Activity, Safety, and Tolerability of Lapatinib in Combination With Bevacizumab in Subjects With Advanced or Metastatic ErbB2-Overexpressing Breast Cancer",PHASE2,COMPLETED,27/2/2007,19/6/2020,22/7/2008,52,ACTUAL,,,['Breast Neoplasm'],"['Lapatinib', 'Bevacizumab']","['B1930', 'B167']","[['Small Molecule'], ['Antibody']]","[['Small Molecule'], ['Monoclonal Antibody']]","[['Epidermal growth factor receptor erbB1', 'Receptor protein-tyrosine kinase erbB-2'], ['Vascular endothelial growth factor A']]","[['EGFR', 'HER2'], ['VEGF-A']]"
4507,NCT00085098,Radiation Therapy Compared With Chemotherapy and Radiation Therapy in Treating Patients With Newly Diagnosed Primary Central Nervous System (CNS) Germ Cell Tumor,Radiotherapy Alone Versus Chemotherapy Followed By Response-Based Radiotherapy For Newly Diagnosed Primary CNS Germinoma,PHASE3,COMPLETED,31/1/2007,31/5/2009,31/5/2009,24,ACTUAL,,,"['Central Nervous System Neoplasm', 'Central Nervous System Neoplasm']","['Filgrastim', 'Carboplatin', 'Cisplatin', 'Cyclophosphamide', 'Etoposide', 'Radiation Therapy']","['B157', 'B274', 'B49', 'B2818', 'B1463']","[['Other Protein Therapy'], ['Small Molecule'], ['Small Molecule'], ['Small Molecule'], ['Small Molecule']]","[['Colony-Stimulating Factor'], ['Small Molecule'], ['Small Molecule'], ['Small Molecule'], ['Small Molecule']]","[['Colony stimulating factor 3 receptor'], ['DNA'], ['DNA'], ['DNA'], ['Top II inhibitors (Topoisomerase II inhibitors)']]","[['CSF-3R'], ['DNA'], ['DNA'], ['DNA'], ['TOP2']]"
9044,NCT00406302,Immune Response on Neoadjuvant Therapy in Non-small-cell Lung Cancer (NSCLC),"Multicenter Phase II Study Evaluating Docetaxel, CDDP, and Cetuximab as Induction Regimen Prior to Surgery in Chemo-naive Patients With NSCLC Stage IB, II and IIIA",PHASE2,COMPLETED,31/1/2007,30/6/2011,30/6/2011,41,ACTUAL,,,['Non-Small Cell Lung Cancer'],"['Docetaxel', 'Oxaliplatin', 'Cetuximab', 'Surgical Procedure']","['B2814', 'B1229', 'B164']","[['Small Molecule'], ['Small Molecule'], ['Antibody']]","[['Small Molecule'], ['Small Molecule'], ['Monoclonal Antibody']]","[['Tubulin beta-1 chain'], ['DNA'], ['Epidermal growth factor receptor erbB1']]","[['TUBB1'], ['DNA'], ['EGFR']]"
57782,NCT00434330,Peginesatide for Maintenance Treatment of Anemia in Participants on Hemodialysis,"A Phase 2, Open-Label, Multi-Center, Dose Finding Study of the Safety, Pharmacodynamics, and Pharmacokinetics of Peginesatide for the Maintenance Treatment of Anemia in Hemodialysis Patients Previously Treated With Epoetin",PHASE2,COMPLETED,31/12/2006,30/4/2008,30/4/2008,91,ACTUAL,,,"['Anemia', 'Chronic Kidney Disease', 'Chronic Renal Failure']","['Peginesatide', 'Epoetin alfa', 'Epoetin beta']","['B625', 'B155', 'B731']","[['Engineered Protein Therapy'], ['Other Protein Therapy'], ['Other Protein Therapy']]","[['Synthetic Peptide'], ['Colony-Stimulating Factor'], ['Colony-Stimulating Factor']]","[['Erythropoietin receptor'], ['Erythropoietin receptor'], ['Erythropoietin receptor']]","[['EPO receptor'], ['EPO receptor'], ['EPO receptor']]"
57783,NCT00434473,IMPACTS Trial: Investigation of the Modulation of Phospholipase in Acute Chest Syndrome,IMPACTS Trial: Investigation of the Modulation of Phospholipase in Acute Chest Syndrome (Dose Escalation Study: Varespladib Infusion [A-001] for the Prevention of Acute Chest Syndrome in At-Risk Patients With Sickle Cell Disease and Vaso-occlusive Crisis),PHASE2,COMPLETED,31/12/2006,31/12/2009,31/8/2009,30,ACTUAL,,,"['Sickle Cell Disease', 'Vaso-occlusive Crisis', 'Acute Chest Syndrome']",[],[],[],[],[],[]
13214,NCT00733889,A Study to Evaluate the Combination of Cetuximab and Chemotherapy as Neoadjuvant Therapy Followed Concomitant Chemoradiotherapy Plus Cetuximab in Locoregional Esophageal Carcinoma,"Phase II, Multicentre, Uncontrolled Pilot Study to Evaluate Safety and Efficacy of the Combination of Cetuximab and Chemotherapy (Docetaxel, Cisplatin, 5-fluorouracil) as Neoadjuvant Therapy Followed Concomitant Chemoradiotherapy (Cisplatin) Plus Cetuximab in Patients With a Locoregional Esophageal Carcinoma",PHASE2,COMPLETED,31/12/2006,30/11/2012,30/11/2012,50,ACTUAL,,,['Esophageal Cancer'],"['Cetuximab', 'Docetaxel', 'Cisplatin', 'Fluorouracil', 'Radiation Therapy']","['B164', 'B2814', 'B49', 'B493']","[['Antibody'], ['Small Molecule'], ['Small Molecule'], ['Small Molecule']]","[['Monoclonal Antibody'], ['Small Molecule'], ['Small Molecule'], ['Small Molecule']]","[['Epidermal growth factor receptor erbB1'], ['Tubulin beta-1 chain'], ['DNA'], ['Thymidylate synthase']]","[['EGFR'], ['TUBB1'], ['DNA'], ['TYMS']]"
8703,NCT00382733,Oral Topotecan to Treat Recurrent or Persistent Solid Tumors,"Oral Topotecan, Utilization for a Metronomic Dosing Schedule to Treat Recurrent or Persistent Solid Tumors",PHASE1/PHASE2,COMPLETED,30/11/2006,31/3/2011,31/3/2011,26,ACTUAL,,,['Tumors'],['Topotecan'],['B2067'],[['Small Molecule']],[['Small Molecule']],[['DNA topoisomerase I']],[['TOP1']]
8927,NCT00398281,Dutasteride Followed By Ultrasound-Guided Biopsy in Finding Prostate Cancer,Detection of Prostate Cancer With Contrast-Enhanced Ultrasound After Treatment With Dutasteride,PHASE3,COMPLETED,30/11/2006,30/9/2012,31/7/2010,450,ESTIMATED,,,['Prostate Cancer'],"['Dutasteride', 'Placebo Control']",['B108'],[['Small Molecule']],[['Small Molecule']],[['Steroid 5 alpha reductase']],[['5Î±-reductase']]
11119,NCT00551512,Phase I Study of CBP501 and Cisplatin in Patients With Advanced Refractory Solid Tumors,Phase I Clinical and Pharmacokinetic Study of CBP501 and Cisplatin Every 3 Weeks in Patients With Advanced Refractory Solid Tumors,PHASE1,COMPLETED,30/11/2006,31/5/2009,31/5/2009,48,ACTUAL,,,"['Cancer', 'Solid Tumors']","['CBP 501', 'Cisplatin']","['B2420', 'B49']","[['Engineered Protein Therapy'], ['Small Molecule']]","[['Synthetic Peptide'], ['Small Molecule']]","[['Calmodulin'], ['DNA']]","[['CaM'], ['DNA']]"
12032,NCT00625937,Docetaxel and S-1 Followed By Radiation Therapy and Low-Dose Cisplatin in Treating Patients With Stage III or Stage IV Head and Neck Cancer,A Phase ll Trial of Induction Docetaxel and S-1 Followed by Concomitant Radiotherapy With Low-dose Daily Cisplatin in Locally Advanced Head and Neck Cancer,PHASE2,UNKNOWN,30/11/2006,,30/11/2010,46,ESTIMATED,,,['Head and Neck Neoplasm'],"['Cisplatin', 'Docetaxel', 'Gimeracil/oteracil/tegafur', 'Radiation Therapy']","['B49', 'B2814', 'B2855']","[['Small Molecule'], ['Small Molecule'], ['Small Molecule']]","[['Small Molecule'], ['Small Molecule'], ['Small Molecule']]","[['DNA'], ['Tubulin beta-1 chain'], ['Thymidylate synthase']]","[['DNA'], ['TUBB1'], ['TYMS']]"
9117,NCT00411138,Randomized Trial of Radiation Therapy With or Without Chemotherapy for Endometrial Cancer,Randomized Phase III Trial Comparing Concurrent Chemoradiation and Adjuvant Chemotherapy With Pelvic Radiation Alone in High Risk and Advanced Stage Endometrial Carcinoma: PORTEC-3,PHASE3,ACTIVE_NOT_RECRUITING,23/11/2006,31/12/2024,29/11/2018,670,ESTIMATED,,,['Endometrial Cancer'],"['Radiation Therapy', 'Cisplatin', 'Carboplatin', 'Paclitaxel']","['B49', 'B274', 'B1250']","[['Small Molecule'], ['Small Molecule'], ['Small Molecule']]","[['Small Molecule'], ['Small Molecule'], ['Small Molecule']]","[['DNA'], ['DNA'], ['Tubulin beta-1 chain']]","[['DNA'], ['DNA'], ['TUBB1']]"
8575,NCT00373373,Efficacy of Sorafenib Added to Standard Primary Therapy in Elderly Patients With Newly Diagnosed AML,"A Double-blind, Placebo-controlled, Randomized, Multi-center Phase II Trial to Assess the Efficacy of Sorafenib Added to Standard Primary Therapy in Elderly Patients With Newly Diagnosed AML",PHASE2,COMPLETED,30/9/2006,31/7/2009,31/7/2009,200,ESTIMATED,,,['Acute Myeloid Leukemia'],"['Sorafenib', 'Placebo Control']",['B270'],[['Small Molecule']],[['Small Molecule']],"[['C-Raf kinase', 'Platelet-derived growth factor receptor beta', 'Serine/threonine-protein kinase B-raf', 'Stem cell growth factor receptor', 'Tyrosine-protein kinase receptor FLT3', 'Tyrosine-protein kinase receptor RET', 'Vascular endothelial growth factor receptor 1', 'Vascular endothelial growth factor receptor 2', 'Vascular endothelial growth factor receptor 3']]","[['CRAF', 'PDGFRÎ²', 'BRAF', 'c-Kit', 'FLT3', 'RET', 'VEGFR1', 'VEGFR2', 'VEGFR3']]"
9228,NCT00418093,"Oxaliplatin, Gemcitabine and Bevacizumab in Women With Recurrent Mullerian Carcinoma","A Phase II Evaluation of Oxaliplatin, Gemcitabine and Bevacizumab in Women With Recurrent Mullerian Carcinoma",PHASE2,TERMINATED,30/9/2006,31/10/2011,31/1/2011,19,ACTUAL,,,"['Ovarian Cancer', 'Fallopian Tube Cancer', 'Primary Peritoneal Cancer']","['Gemcitabine', 'Oxaliplatin', 'Bevacizumab']","['B2079', 'B1229', 'B167']","[['Small Molecule'], ['Small Molecule'], ['Antibody']]","[['Small Molecule'], ['Small Molecule'], ['Monoclonal Antibody']]","[['DNA', 'Ribonucleotide reductase'], ['DNA'], ['Vascular endothelial growth factor A']]","[['DNA', 'RNR'], ['DNA'], ['VEGF-A']]"
8517,NCT00368121,EMMA-1 (Erbitux for Multiple Myeloma),Phase II Study of Cetuximab for the Refractory or Relapsed Multiple Myeloma EMMA-1(Erbitux for Multiple Myeloma),PHASE2,TERMINATED,31/8/2006,30/6/2012,30/6/2012,13,ACTUAL,,,['Multiple Myeloma'],"['Cetuximab', 'Dexamethasone']","['B164', 'B1128']","[['Antibody'], ['Small Molecule']]","[['Monoclonal Antibody'], ['Small Molecule']]","[['Epidermal growth factor receptor erbB1'], ['Glucocorticoid receptor']]","[['EGFR'], ['GR']]"
9880,NCT00463073,"Cetuximab, Bevacizumab and Irinotecan for Patients With Malignant Glioblastomas","A Phase II Trial With Cetuximab, Bevacizumab and Irinotecan for Patients With Malignant Glioblastomas and Progression After Radiation Therapy and Temozolamide",PHASE2,COMPLETED,31/8/2006,31/12/2008,31/12/2008,32,ACTUAL,,,['High-Grade Glioma'],"['Cetuximab', 'Bevacizumab', 'Irinotecan']","['B164', 'B167', 'B1679']","[['Antibody'], ['Antibody'], ['Small Molecule']]","[['Monoclonal Antibody'], ['Monoclonal Antibody'], ['Small Molecule']]","[['Epidermal growth factor receptor erbB1'], ['Vascular endothelial growth factor A'], ['DNA topoisomerase I']]","[['EGFR'], ['VEGF-A'], ['TOP1']]"
13308,NCT00743067,A Dose Escalation Study of the Safety and Pharmacokinetics of GSK1363089 (Formerly XL880) Administered Orally Daily to Subjects With Solid Tumors,A Phase 1 Dose Escalation Study of the Safety and Pharmacokinetics of GSK1363089 (Formerly XL880) Administered Orally Daily to Subjects With Solid Tumors,PHASE1,COMPLETED,9/8/2006,9/11/2009,2/5/2009,37,ACTUAL,,,['Solid Tumors'],['Foretinib'],['B220'],[['Small Molecule']],[['Small Molecule']],"[['c-Met inhibitors(Hepatocyte growth factor receptor inhibitors)', 'Hepatocyte growth factor', 'Vascular endothelial growth factor receptor 2']]","[['c-Met', 'HGF', 'VEGFR2']]"
8235,NCT00345163,A Study to Evaluate Bevacizumab Alone or in Combination With Irinotecan for Treatment of Glioblastoma Multiforme (BRAIN),"A Phase II, Multicenter, Randomized, Non-Comparative Clinical Trial to Evaluate the Efficacy and Safety of Bevacizumab Alone or in Combination With Irinotecan for Treatment of Glioblastoma Multiforme in First or Second Relapse",PHASE2,COMPLETED,31/7/2006,30/9/2007,30/9/2007,167,ACTUAL,,,['Glioblastoma'],"['Bevacizumab', 'Irinotecan']","['B167', 'B1679']","[['Antibody'], ['Small Molecule']]","[['Monoclonal Antibody'], ['Small Molecule']]","[['Vascular endothelial growth factor A'], ['DNA topoisomerase I']]","[['VEGF-A'], ['TOP1']]"
8690,NCT00381875,"Vaccine Therapy, Incomplete Freund's Adjuvant, and GM-CSF in Treating Patients With HIV",A Pilot Study to Investigate the Safety and Immunogenicity of a Peptide Vaccine for HIV Infected HLA-A2 Individuals Designed to Impede the Development of Antiretroviral Resistance,PHASE1,COMPLETED,31/7/2006,28/2/2011,28/2/2011,40,ESTIMATED,,,['Nonneoplastic Condition'],"['E1M184V peptide vaccine - National Institutes of Health Clinical Center ', ""Incomplete Freund's adjuvant"", 'Sargramostim', 'Immunoenzyme Procedure']","['B11683', 'B1603', 'B181']","[['Subunit Vaccine'], ['Vaccine Adjuvant'], ['Other Protein Therapy']]","[['Subunit Vaccine'], ['Vaccine Adjuvant'], ['Colony-Stimulating Factor']]","[[], [], ['Granulocyte-macrophage colony-stimulating factor receptor']]","[[], [], ['CSF-2R']]"
8084,NCT00330915,A Study of Pemetrexed and Folic Acid Given Before Surgery (Neoadjuvant Treatment) to Patients With Rectal Cancer.,A Feasibility Study of Pemetrexed Single Agent and Folic Acid Given as Neoadjuvant Treatment in Patients With Resectable Rectal Cancer,PHASE2,COMPLETED,30/6/2006,30/6/2008,30/6/2008,37,ACTUAL,,,['Digestive System Neoplasm'],['Pemetrexed'],['B814'],[['Small Molecule']],[['Small Molecule']],"[['Dihydrofolate reductase', 'GAR transformylase', 'Thymidylate synthase']]","[['DHFR', 'GART', 'TYMS']]"
8161,NCT00336856,Irinotecan and Cetuximab for Colorectal Cancer as Second Line Therapy,"A Phase 2 Study of Irinotecan and Cetuximab on an Every 2 Week Schedule, as Second Line Therapy in Patients With Advanced Colorectal Cancer",PHASE2,COMPLETED,30/6/2006,30/6/2011,30/6/2011,35,ACTUAL,,,"['Colon Carcinoma', 'Rectal Carcinoma']","['Cetuximab', 'Irinotecan']","['B164', 'B1679']","[['Antibody'], ['Small Molecule']]","[['Monoclonal Antibody'], ['Small Molecule']]","[['Epidermal growth factor receptor erbB1'], ['DNA topoisomerase I']]","[['EGFR'], ['TOP1']]"
8200,NCT00339131,"ULTRATRACE Iobenguane I 131 in Patients With Malignant Pheochromocytoma, Paraganglioma, or Metastatic Carcinoid","Phase 1 Study Evaluating the Safety, Distribution, Metabolism, and Radiation Dosimetry of ULTRATRACE Iobenguane I 131 in Patients With Malignant Pheochromocytoma/Paraganglioma or Metastatic Carcinoid",PHASE1,COMPLETED,30/6/2006,31/1/2007,,24,ESTIMATED,,,"['Adrenal Gland Pheochromocytoma', 'Paraganglioma', 'Neuroendocrine Tumors']",['Cold Contaminant-free Iobenguane I-131'],[],[],[],[],[]
8756,NCT00387205,Study To Assess Long Term Safety Of Pazopanib,"An Open-Label, Phase Ib Study to Assess the Long Term Safety Profile of Pazopanib in Cancer Patients",PHASE1,COMPLETED,20/6/2006,8/3/2018,13/2/2013,188,ACTUAL,,,['Non-Clear Cell Renal Cell Carcinoma'],"['Pazopanib', 'Lapatinib']","['B1649', 'B1930']","[['Small Molecule'], ['Small Molecule']]","[['Small Molecule'], ['Small Molecule']]","[['Platelet-derived growth factor receptor alpha', 'Platelet-derived growth factor receptor beta', 'Stem cell growth factor receptor', 'Vascular endothelial growth factor receptor 1', 'Vascular endothelial growth factor receptor 2', 'Vascular endothelial growth factor receptor 3'], ['Epidermal growth factor receptor erbB1', 'Receptor protein-tyrosine kinase erbB-2']]","[['PDGFRÎ±', 'PDGFRÎ²', 'c-Kit', 'VEGFR1', 'VEGFR2', 'VEGFR3'], ['EGFR', 'HER2']]"
7761,NCT00307723,"Study of Bevacizumab in Combination With 5-FU, Oxaliplatin and External Beam Radiation Followed by Gemcitabine and Bevacizumab for Locally Advanced Pancreatic Cancer","A Tolerability and Efficacy Study of the Angiogenesis Inhibitor Bevacizumab in Combination With 5-Fluorouracil, Oxaliplatin, and External Beam Radiation Therapy Followed by Gemcitabine and Bevacizumab for Locally Advanced Pancreatic Cancer",PHASE1/PHASE2,TERMINATED,31/5/2006,31/7/2009,31/8/2007,52,ACTUAL,,,"['Pancreatic Cancer', 'Pancreatic Cancer']","['Bevacizumab', 'Fluorouracil', 'Oxaliplatin', 'Gemcitabine', 'External Beam Radiation Therapy']","['B167', 'B493', 'B1229', 'B2079']","[['Antibody'], ['Small Molecule'], ['Small Molecule'], ['Small Molecule']]","[['Monoclonal Antibody'], ['Small Molecule'], ['Small Molecule'], ['Small Molecule']]","[['Vascular endothelial growth factor A'], ['Thymidylate synthase'], ['DNA'], ['DNA', 'Ribonucleotide reductase']]","[['VEGF-A'], ['TYMS'], ['DNA'], ['DNA', 'RNR']]"
7884,NCT00316875,Lapatinib and Doxorubicin Hydrochloride Liposome in Treating Patients With Metastatic Breast Cancer,"A Phase I, Open-Label Study of the Safety, Tolerability and Pharmacokinetics of Lapatinib in Combination With Liposomal Doxorubicin in Patients With Metastatic Breast Cancer",PHASE1,COMPLETED,31/5/2006,31/8/2011,31/8/2011,23,ACTUAL,,,['Breast Cancer'],"['lapatinib ditosylate', 'Pegylated liposomal doxorubicin']","['B9143', 'B2819']","[[], ['Small Molecule']]","[[], ['Small Molecule']]","[[], ['DNA', 'Top II inhibitors (Topoisomerase II inhibitors)']]","[[], ['DNA', 'TOP2']]"
8322,NCT00352755,A Phase II Study of Surgical Debulking With Peritonectomy and Biweekly Intraperitoneal 5FU With Systemic Oxaliplatin/5FU/Leucovorin in Patients With Pseudomyxoma Peritonei or Peritoneal Carcinomatosis,A Phase II Study of Surgical Debulking With Peritonectomy and Biweekly Intraperitoneal 5FU With Systemic Oxaliplatin/5FU/Leucovorin in Patients With Pseudomyxoma Peritonei or Peritoneal Carcinomatosis,PHASE2,TERMINATED,31/5/2006,30/4/2009,30/4/2009,18,ACTUAL,,,['Peritoneal and Retroperitoneal Neoplasm'],"['Peritonectomy', 'Fluorouracil', 'FOLFOX']",['B493'],[['Small Molecule']],[['Small Molecule']],[['Thymidylate synthase']],[['TYMS']]
7912,NCT00319748,"Study of Immune Response Modifier in the Treatment of Breast, Ovarian, Endometrial and Cervical Cancers","Phase II Study of 852A Administered Subcutaneously in Patients With Metastatic Refractory Breast, Ovarian, Endometrial and Cervical Cancers",PHASE2,COMPLETED,30/4/2006,31/12/2008,31/12/2007,15,ACTUAL,,,"['Breast Cancer', 'Ovarian Cancer', 'Endometrial Cancer', 'Cervical Cancer']",['852A'],['B2755'],[['Small Molecule']],[['Small Molecule']],[['Toll like receptor 7']],[['TLR7']]
9753,NCT00454324,Study of Abraxane and Carboplatin to Treat Small Cell Lung Cancer,Phase II Clinical Trial of Carboplatin and Abraxane in Patients With Extensive Stage Small Cell Lung Cancer,PHASE2,TERMINATED,30/4/2006,31/12/2014,31/7/2010,30,ACTUAL,,,['Small Cell Lung Cancer'],"['Carboplatin', 'Nab-paclitaxel']","['B274', 'B7744']","[['Small Molecule'], ['Small Molecule']]","[['Small Molecule'], ['Small Molecule']]","[['DNA'], ['Tubulin beta-1 chain']]","[['DNA'], ['TUBB1']]"
10484,NCT00508807,RTA 402 in Advanced Solid Tumors or Lymphoid Malignancies,Clinical Study Protocol RTA 402-C-0501: A Phase I Dose-finding and Pharmacokinetic Study of RTA 402 (CDDO-Me) Administered Orally for 21 Days of a 28-day Cycle in Patients With Advanced Solid Tumors or Lymphoid Malignancies,PHASE1,COMPLETED,30/4/2006,31/12/2009,31/12/2009,21,ACTUAL,,,"['Leukemia', 'Solid Tumors']",['Bardoxolone methyl'],['B470'],[['Small Molecule']],[['Small Molecule']],"[['Nuclear factor erythroid 2-related factor 2', 'Nuclear factor NF-kappa-B complex']]","[['Nrf2', 'NF-ÎºB']]"
16727,NCT01087424,Mini-CHOP and Rituximab in Patients Aged Over 80 Years,Phase II Study of Mini-CHOP Plus Rituximab in Non Previously Treated Patients Aged Over 80 Years With CD 20+ Diffuse Large B-Cell Lymphoma,PHASE2,COMPLETED,30/4/2006,30/6/2010,30/6/2010,150,ACTUAL,,,['Diffuse Large B-Cell Lymphoma'],"['Prednisone', 'Rituximab', 'Doxorubicin', 'Cyclophosphamide', 'Vincristine']","['B1979', 'B163', 'B1914', 'B2818', 'B2083']","[['Small Molecule'], ['Antibody'], ['Small Molecule'], ['Small Molecule'], ['Small Molecule']]","[['Small Molecule'], ['Monoclonal Antibody'], ['Small Molecule'], ['Small Molecule'], ['Small Molecule']]","[['Glucocorticoid receptor'], ['B-lymphocyte antigen CD20'], ['Top II inhibitors (Topoisomerase II inhibitors)'], ['DNA'], ['Tubulin beta-1 chain']]","[['GR'], ['CD20'], ['TOP2'], ['DNA'], ['TUBB1']]"
